CASE NUMBER,CITY,ZIP,MONTH,YEAR,DISPO TYPE,ANSWER,MONEY JUDGMENT,DEFAULT
37-2021-00013630-CL-UD-CTL,Spring Valley,91977,3,2021,Request for Dismissal,N,N,"N, Y, Y"
37-2021-00013687-CL-UD-CTL,San Diego,92105,3,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00013704-CL-UD-CTL,SAN DIEGO,92109,3,2021,Default judgment by clerk,N,N,"N, N"
37-2021-00013749-CL-UD-CTL,SAN DIEGO,92105,3,2021,Stipulated judgment,Y,N,"N, N"
37-2021-00013754-CL-UD-CTL,Escondido,92025,3,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00013755-CL-UD-CTL,Vista,92084,3,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00013765-CL-UD-CTL,San Diego,92102,3,2021,Request for Dismissal,N,N,"N, N"
37-2021-00013788-CL-UD-CTL,Escondido,92027,3,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00013849-CL-UD-CTL,SAN DIEGO,92115,3,2021,,Y,N,"N, N"
37-2021-00013861-CL-UD-CTL,Chula Vista,91910,3,2021,,N,N,"N, N, N"
37-2021-00013865-CL-UD-CTL,San Diego,92102,3,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00013906-CL-UD-CTL,San Diego,92114,3,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00013911-CL-UD-CTL,SAN DIEGO,92103,4,2021,Court-ordered dismissal,Y,N,"N, N, N"
37-2021-00013913-CL-UD-CTL,San Diego,92101,3,2021,Request for Dismissal,N,N,"N, Y"
37-2021-00013923-CL-UD-CTL,Escondido,92026,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00013927-CL-UD-CTL,CARLSBAD,92008,3,2021,Default judgment by clerk,N,N,"Y, N, Y"
37-2021-00013935-CL-UD-CTL,San Diego,92120,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00013940-CL-UD-CTL,La Mesa,91942,4,2021,Default judgment by court,N,Y,"N, Y, Y"
37-2021-00013959-CL-UD-CTL,National City,91950,3,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00013968-CL-UD-CTL,VISTA,92083,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00013969-CL-UD-CTL,San Diego,92101,3,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00013976-CL-UD-CTL,San Marcos,92069,3,2021,Stipulated judgment,Y,N,"N, N, N"
37-2021-00013998-CL-UD-CTL,San Diego,92108,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00014002-CL-UD-CTL,San Diego,92116,3,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00014031-CL-UD-CTL,SAN DIEGO,92103,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014054-CL-UD-CTL,San Diego,92101,3,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014076-CL-UD-CTL,San Diego,92111,3,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00014078-CL-UD-CTL,San Marcos,92069,3,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00014084-CL-UD-CTL,Solana Beach,92075,3,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014085-CL-UD-CTL,Chula Vista,91910,3,2021,,N,N,"N, N, N"
37-2021-00014092-CL-UD-CTL,Oceanside,92056,4,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00014100-CL-UD-CTL,San Diego,92111,3,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00014112-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014133-CL-UD-CTL,San Diego,92154,4,2021,,N,N,"N, N, N, N"
37-2021-00014152-CL-UD-CTL,Vista,92084,3,2021,Default judgment by clerk,N,N,"N, N, Y"
37-2021-00014159-CL-UD-CTL,El Cajon,92021,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014170-CL-UD-CTL,Coronado,92118,3,2021,Request for Dismissal,Y,N,"N, N, N, N, N, N"
37-2021-00014187-CL-UD-CTL,Oceanside,92054,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00014190-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014195-CL-UD-CTL,San Diego,92115,4,2021,Request for Dismissal,Y,N,"N, N, Y"
37-2021-00014200-CL-UD-CTL,San Diego,92116,4,2021,Court-ordered dismissal,N,N,"N, N, N"
37-2021-00014275-CL-UD-CTL,Chula Vista,91913,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00014308-CL-UD-CTL,CHULA VISTA,91910,4,2021,Request for Dismissal,N,N,"N, Y, Y"
37-2021-00014341-CL-UD-CTL,San Diego,92110,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014387-CL-UD-CTL,Chula Vista,91909,4,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00014443-CL-UD-CTL,San Diego,92120,4,2021,Default judgment by court,N,Y,"Y, Y, N"
37-2021-00014456-CL-UD-CTL,Santee,92071,4,2021,Request for Dismissal,N,N,"N, Y, Y"
37-2021-00014479-CL-UD-CTL,La Jolla,92037,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014507-CL-UD-CTL,San Diego,92120,4,2021,Default judgment by court,N,Y,"N, Y"
37-2021-00014574-CL-UD-CTL,El Cajon,92020,4,2021,Request for Dismissal,N,N,"N, N, N, N, N"
37-2021-00014590-CL-UD-CTL,El Cajon,92019,4,2021,Stipulated judgment,N,N,"N, N, N"
37-2021-00014705-CL-UD-CTL,Spring Valley,91977,4,2021,Request for Dismissal,Y,N,"N, N, N, N, N"
37-2021-00014755-CL-UD-CTL,NATIONAL CITY,91950,4,2021,Request for Dismissal,Y,Y,"N, N"
37-2021-00014774-CL-UD-CTL,Chula Vista,91911,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014777-CL-UD-CTL,San Diego,92102,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00014790-CL-UD-CTL,Pauma Valley,92061,4,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00014793-CL-UD-CTL,San Diego,92101,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00014797-CL-UD-CTL,Fallbrook,92028,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00014808-CL-UD-CTL,San Diego,92127,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00014809-CL-UD-CTL,San Diego,92101,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00014892-CL-UD-CTL,San Diego,92122,4,2021,Default judgment by clerk,N,N,"N, Y, Y"
37-2021-00014939-CL-UD-CTL,San Diego,92139,4,2021,Court-ordered dismissal,N,N,"Y, Y, N, N"
37-2021-00014951-CL-UD-CTL,El Cajon,92019,4,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00014985-CL-UD-CTL,San Diego,92109,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00015033-CL-UD-CTL,San Diego,92111,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00015086-CL-UD-CTL,San Diego,92126,4,2021,Default judgment by clerk,N,N,"Y, N, N"
37-2021-00015095-CL-UD-CTL,Del Mar,92014,4,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00015118-CL-UD-CTL,El Cajon,92019,4,2021,Request for Dismissal,N,N,"N, N, N, N, N"
37-2021-00015193-CL-UD-CTL,San Diego,92124,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00015215-CL-UD-CTL,El Cajon,92021,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00015219-CL-UD-CTL,San Diego,92120,4,2021,Default judgment by clerk,N,N,"N, N"
37-2021-00015234-CL-UD-CTL,San Diego,92107,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00015293-CL-UD-CTL,San Diego,92111,4,2021,,Y,N,"N, N, N"
37-2021-00015326-CL-UD-CTL,Imperial Beach,91932,4,2021,Stipulated judgment,Y,N,"N, N"
37-2021-00015337-CL-UD-CTL,Encinitas,92024,4,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00015344-CL-UD-CTL,Spring Valley,91977,4,2021,,N,N,"Y, N"
37-2021-00015383-CL-UD-CTL,SAN DIEGO,92104,4,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00015413-CL-UD-CTL,San Diego,92115,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00015425-CL-UD-CTL,Oceanside,92056,4,2021,,N,N,"N, N, N"
37-2021-00015429-CL-UD-CTL,Encinitas,92024,4,2021,Default judgment by clerk,N,N,"Y, Y, N, Y"
37-2021-00015443-CL-UD-CTL,San Diego,92102,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00015457-CL-UD-CTL,Imperial Beach,91932,4,2021,Dismissed,Y,N,"N, N"
37-2021-00015494-CL-UD-CTL,Valley Center,92082,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00015520-CL-UD-CTL,Bonsall,92003,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00015528-CL-UD-CTL,Oceanside,92056,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00015570-CL-UD-CTL,La Mesa,91941,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00015597-CL-UD-CTL,El Cajon,92020,4,2021,Stipulated judgment,Y,N,"N, N, N"
37-2021-00015607-CL-UD-CTL,San Diego,92154,4,2021,Stipulated judgment,N,N,"Y, N"
37-2021-00015608-CL-UD-CTL,San Diego,92122,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00015757-CL-UD-CTL,San Diego,92103,4,2021,Summary judgment,Y,N,"N, N"
37-2021-00015822-CL-UD-CTL,San Diego,92130,4,2021,Stipulated judgment,Y,Y,"N, N"
37-2021-00015829-CL-UD-CTL,San Diego,92101,4,2021,Dismissal,Y,Y,"N, N"
37-2021-00015830-CL-UD-CTL,San Diego,92126,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00015869-CL-UD-CTL,San Diego,92113,4,2021,Stipulated judgment,Y,Y,"N, N"
37-2021-00015872-CL-UD-CTL,San Diego,92113,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00015876-CL-UD-CTL,San Diego,92124,4,2021,Request for Dismissal,N,N,"N, Y, Y"
37-2021-00015879-CL-UD-CTL,Campo,91906,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00015928-CL-UD-CTL,San Diego,92103,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00015932-CL-UD-CTL,San Diego,92101,4,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00015941-CL-UD-CTL,Vista,92081,4,2021,,N,N,"N, N, N"
37-2021-00015967-CL-UD-CTL,Santee,92071,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00015968-CL-UD-CTL,El Cajon,92021,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016024-CL-UD-CTL,San Diego,92124,4,2021,Court-ordered dismissal,Y,N,"N, N, N"
37-2021-00016038-CL-UD-CTL,SANTEE,92071,4,2021,Court finding,Y,N,"N, N, N, N, N"
37-2021-00016039-CL-UD-CTL,Escondido,92026,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00016043-CL-UD-CTL,Fallbrook,92028,4,2021,Summary judgment,Y,N,"N, N"
37-2021-00016051-CL-UD-CTL,San Diego,92130,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00016059-CL-UD-CTL,San Diego,92124,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00016066-CL-UD-CTL,San Diego,92122,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00016085-CL-UD-CTL,San Diego,92122,4,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00016090-CL-UD-CTL,San Diego,92124,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00016091-CL-UD-CTL,San Diego,92124,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00016094-CL-UD-CTL,San Diego,92124,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00016099-CL-UD-CTL,San Diego,92117,4,2021,Default judgment by clerk,N,N,"Y, Y, N"
37-2021-00016101-CL-UD-CTL,San Marcos,92069,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00016104-CL-UD-CTL,San Diego,92124,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00016109-CL-UD-CTL,San Diego,92108,4,2021,Court-ordered dismissal,Y,N,"N, N, N, N"
37-2021-00016123-CL-UD-CTL,Escondido,92025,4,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00016145-CL-UD-CTL,SAN DIEGO,92115,4,2021,,Y,N,"N, N, N, N, N"
37-2021-00016153-CL-UD-CTL,San Diego,92124,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00016166-CL-UD-CTL,Encinitas,92024,4,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00016167-CL-UD-CTL,Vista,92084,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00016174-CL-UD-CTL,Chula Vista,91911,4,2021,Court-ordered dismissal,Y,N,"N, N, N"
37-2021-00016228-CL-UD-CTL,El Cajon,92019,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016242-CL-UD-CTL,National City,91950,4,2021,,N,N,"N, N"
37-2021-00016256-CL-UD-CTL,El Cajon,92019,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00016258-CL-UD-CTL,Spring Valley,91977,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016284-CL-UD-CTL,San Diego,92103,4,2021,Request for Dismissal,Y,N,"N, Y"
37-2021-00016303-CL-UD-CTL,San Diego,92108,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00016338-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00200123-CL-UD-CTL,,,4,2021,,N,N,"N, N"
37-2021-00016385-CL-UD-CTL,Oceanside,92057,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016418-CL-UD-CTL,San Diego,92115,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00016489-CL-UD-CTL,San Diego,92102,4,2021,Default judgment by clerk,N,N,"Y, N, Y, Y"
37-2021-00016528-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016530-CL-UD-CTL,SAN DIEGO,92115,4,2021,Court finding,Y,N,"N, N, N"
37-2021-00016542-CL-UD-CTL,El Cajon,92021,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016557-CL-UD-CTL,San Diego,92102,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016558-CL-UD-CTL,San Diego,92104,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00016562-CL-UD-CTL,San Diego,92113,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016586-CL-UD-CTL,EL CAJON,92021,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00016712-CL-UD-CTL,Warner Springs,92066,4,2021,,Y,N,"N, N, N"
37-2021-00016726-CL-UD-CTL,San Diego,92110,4,2021,,N,N,"N, N"
37-2021-00016756-CL-UD-CTL,Ramona,92065,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00016787-CL-UD-CTL,El Cajon,92020,4,2021,Default judgment by clerk,N,N,"N, Y, N"
37-2021-00016830-CL-UD-CTL,Jamul,91935,4,2021,Stipulated judgment,Y,N,"N, N"
37-2021-00016838-CL-UD-CTL,San Diego,92124,4,2021,Request for Dismissal,N,N,"Y, N"
37-2021-00016839-CL-UD-CTL,San Diego,92120,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00016840-CL-UD-CTL,San Diego,92104,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00016878-CL-UD-CTL,Spring Valley,91977,4,2021,Court finding,Y,N,"N, N"
37-2021-00016981-CL-UD-CTL,Poway,92064,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00016984-CL-UD-CTL,San Diego,92101,4,2021,Default judgment by court,N,Y,"Y, N"
37-2021-00016985-CL-UD-CTL,San Diego,92114,4,2021,Request for Dismissal,Y,N,"N, N, N, N"
37-2021-00017004-CL-UD-CTL,Pala,92059,4,2021,Request for Dismissal,N,N,"N, N, N, N, N"
37-2021-00017016-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,N,N,"N, Y, Y"
37-2021-00017066-CL-UD-CTL,San Diego,92126,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00017114-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00017122-CL-UD-CTL,El Cajon,92021,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00017149-CL-UD-CTL,San Diego,92114,4,2021,Default judgment by clerk,N,N,"Y, N, N"
37-2021-00017198-CL-UD-CTL,San Diego,92126,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00017210-CL-UD-CTL,Chula Vista,91911,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00017219-CL-UD-CTL,San Diego,92129,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00017265-CL-UD-CTL,San Diego,92103,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00017289-CL-UD-CTL,Oceanside,92056,4,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00017322-CL-UD-CTL,El Cajon,92021,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00017342-CL-UD-CTL,San Diego,92114,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00017357-CL-UD-CTL,Chula Vista,91911,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00017359-CL-UD-CTL,El Cajon,92020,4,2021,Request for Dismissal,Y,N,"N, N, N, N"
37-2021-00017482-CL-UD-CTL,Oceanside,92056,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00017509-CL-UD-CTL,San Diego,92104,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00017515-CL-UD-CTL,San Diego,92123,4,2021,Request for Dismissal,N,N,"N, Y"
37-2021-00017539-CL-UD-CTL,Alpine,91901,4,2021,Default judgment by clerk,N,N,"N, N, N"
37-2021-00017658-CL-UD-CTL,San Diego,92108,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00017673-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00017697-CL-UD-CTL,San Diego,92114,4,2021,Court-ordered dismissal,Y,N,"N, N, N, N"
37-2021-00017735-CL-UD-CTL,Oceanside,92056,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00017764-CL-UD-CTL,Imperial Beach,91932,4,2021,Request for Dismissal,N,N,"N, Y, N, N, N"
37-2021-00017773-CL-UD-CTL,Chula Vista,91910,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00017818-CL-UD-CTL,Oceanside,92056,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00017820-CL-UD-CTL,Escondido,92025,4,2021,Court finding,Y,Y,"N, N"
37-2021-00017826-CL-UD-CTL,San Diego,92108,4,2021,Default judgment by court,N,N,"N, Y, Y"
37-2021-00017910-CL-UD-CTL,San Diego,92120,4,2021,Request for Dismissal,N,N,"N, Y"
37-2021-00017930-CL-UD-CTL,El Cajon,92021,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00017995-CL-UD-CTL,San Diego,92119,4,2021,Court-ordered dismissal,Y,N,"N, N, N"
37-2021-00018004-CL-UD-CTL,San Diego,92101,4,2021,Stipulated judgment,Y,Y,"N, N"
37-2021-00018008-CL-UD-CTL,Escondido,92025,4,2021,Court-ordered dismissal,Y,N,"N, N, N, N"
37-2021-00018041-CL-UD-CTL,San Diego,92104,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00018043-CL-UD-CTL,Santee,92071,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00018046-CL-UD-CTL,Solana Beach,92075,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00018076-CL-UD-CTL,San Diego,92113,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00018236-CL-UD-CTL,Imperial Beach,91932,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00018248-CL-UD-CTL,Boulevard,91905,4,2021,,N,N,"N, N"
37-2021-00018273-CL-UD-CTL,Oceanside,92057,4,2021,,N,N,"N, Y, Y"
37-2021-00018351-CL-UD-CTL,San Diego,92115,4,2021,Court finding,Y,Y,"N, N"
37-2021-00018358-CL-UD-CTL,Escondido,92026,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00018410-CL-UD-CTL,Vista,92084,4,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00018411-CL-UD-CTL,Oceanside,92054,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00018424-CL-UD-CTL,San Diego,92105,4,2021,,N,N,"N, N"
37-2021-00018478-CL-UD-CTL,Imperial Beach,91932,4,2021,Default judgment by court,N,Y,"Y, N"
37-2021-00018487-CL-UD-CTL,Escondido,92026,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00018533-CL-UD-CTL,San Diego,92108,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00018561-CL-UD-CTL,San Diego,92114,4,2021,,N,N,"N, Y, Y"
37-2021-00018677-CL-UD-CTL,Santee,92071,4,2021,Request for Dismissal,N,N,"N, N, N, N, N, N, N, N"
37-2021-00018727-CL-UD-CTL,El Cajon,92019,4,2021,,Y,N,"N, N"
37-2021-00018776-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00018778-CL-UD-CTL,San Diego,92122,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00018789-CL-UD-CTL,Escondido,92026,4,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00018815-CL-UD-CTL,Oceanside,92054,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00018824-CL-UD-CTL,Chula Vista,91911,4,2021,,N,N,"N, N, N"
37-2021-00018870-CL-UD-CTL,San Diego,92101,4,2021,Default judgment by clerk,N,N,"N, N"
37-2021-00018876-CL-UD-CTL,San Diego,92103,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00018887-CL-UD-CTL,SAN DIEGO,92115,4,2021,,N,N,"N, N"
37-2021-00018957-CL-UD-CTL,San Diego,92103,4,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00018981-CL-UD-CTL,El Cajon,92021,4,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00018990-CL-UD-CTL,San Diego,92101,4,2021,Default judgment by court,N,N,"N, N"
37-2021-00019005-CL-UD-CTL,San Diego,92102,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00019007-CL-UD-CTL,El Cajon,92020,4,2021,Request for Dismissal,N,N,"N, Y"
37-2021-00019030-CL-UD-CTL,San Diego,92106,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00019043-CL-UD-CTL,Spring Valley,91978,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00019048-CL-UD-CTL,El Cajon,92021,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00019066-CL-UD-CTL,Oceanside,92056,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00019068-CL-UD-CTL,San Diego,92109,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00019077-CL-UD-CTL,Lakeside,92040,4,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00019087-CL-UD-CTL,San Diego,92154,4,2021,Court-ordered dismissal,Y,N,"N, N, N, N, N"
37-2021-00019089-CL-UD-CTL,Imperial Beach,91932,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00019128-CL-UD-CTL,San Diego,92117,4,2021,Request for Dismissal,N,N,"N, N, N"
37-2021-00019141-CL-UD-CTL,San Diego,92117,4,2021,Default judgment by clerk,N,N,"Y, N"
37-2021-00019159-CL-UD-CTL,San Diego,92101,4,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00019207-CL-UD-CTL,San Diego,92103,4,2021,Default judgment by clerk,N,N,"N, Y, Y"
37-2021-00019250-CL-UD-CTL,Vista,92084,5,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00019261-CL-UD-CTL,SAN MARCOS,92078,4,2021,,N,N,"N, N, N, N"
37-2021-00019263-CL-UD-CTL,San Diego,92113,4,2021,Request for Dismissal,Y,N,"N, N, Y"
37-2021-00019264-CL-UD-CTL,Escondido,92026,4,2021,Court-ordered dismissal,Y,N,"N, N, N"
37-2021-00019266-CL-UD-CTL,San Diego,92109,4,2021,Court-ordered dismissal,Y,N,"N, N"
37-2021-00019270-CL-UD-CTL,San Diego,92101,4,2021,Request for Dismissal,N,N,"N, N"
37-2021-00019283-CL-UD-CTL,Escondido,92025,4,2021,Request for Dismissal,Y,N,"N, N, N, N"
37-2021-00019342-CL-UD-CTL,SAN DIEGO,92102,4,2021,,Y,N,"N, N"
37-2021-00019377-CL-UD-CTL,Santee,92071,4,2021,,N,N,"N, N, N"
37-2021-00019493-CL-UD-CTL,El Cajon,92020,5,2021,Request for Dismissal,N,N,"N, N"
37-2021-00019513-CL-UD-CTL,San Diego,92115,5,2021,Request for Dismissal,Y,N,"N, N, N, N"
37-2021-00019599-CL-UD-CTL,San Diego,92101,5,2021,Default judgment by court,N,Y,"N, Y"
37-2021-00019608-CL-UD-CTL,Chula Vista,91910,5,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00019620-CL-UD-CTL,San Diego,92110,5,2021,Court finding,Y,Y,"N, Y, N"
37-2021-00019692-CL-UD-CTL,LA JOLLA,92037,5,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00019705-CL-UD-CTL,SAN DIEGO,92113,5,2021,Request for Dismissal,N,N,"N, N"
37-2021-00019724-CL-UD-CTL,Solana Beach,92075,5,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00019736-CL-UD-CTL,Oceanside,92057,5,2021,,N,N,"N, N, N"
37-2021-00019776-CL-UD-CTL,SAN DIEGO,92139,5,2021,Court-ordered dismissal,N,N,"N, N"
37-2021-00019859-CL-UD-CTL,SAN DIEGO,92102,5,2021,,N,N,"N, N"
37-2021-00019895-CL-UD-CTL,La Jolla,92037,5,2021,Default judgment by clerk,N,N,"N, N, N"
37-2021-00019903-CL-UD-CTL,San Diego,92115,5,2021,Request for Dismissal,N,N,"N, N, N, N"
37-2021-00019909-CL-UD-CTL,El Cajon,92020,5,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00019943-CL-UD-CTL,SPRING VALLEY,91977,5,2021,Request for Dismissal,Y,N,"N, N"
37-2021-00019971-CL-UD-CTL,SAN DIEGO,92116,5,2021,,N,N,"N, N"
37-2021-00019980-CL-UD-CTL,La Mesa,91942,5,2021,Request for Dismissal,Y,N,"N, N, N, N"
37-2021-00019991-CL-UD-CTL,Coronado,92118,5,2021,Request for Dismissal,N,N,"N, N"
37-2021-00200125-CL-UD-CTL,,,4,2021,,N,N,"N, N"
37-2021-00020034-CL-UD-CTL,Encinitas,92024,5,2021,Request for Dismissal,N,N,"N, Y"
37-2021-00020036-CL-UD-CTL,Chula Vista,91914,5,2021,Default judgment by clerk,N,N,"Y, Y, Y, N"
37-2021-00020044-CL-UD-CTL,Chula Vista,91911,5,2021,Request for Dismissal,N,N,"Y, N"
37-2021-00020076-CL-UD-CTL,Oceanside,92056,5,2021,Request for Dismissal,Y,N,"N, N, N"
37-2021-00020081-CL-UD-CTL,San Diego,92122,5,2021,Default judgment by clerk,N,N,"N, Y"
37-2021-00020089-CL-UD-CTL,San Diego,92107,5,2021,Request for Dismissal,Y,N,"N, N, N, N, N, N, N, N"
